,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.062976,0.056004,0.082747,0.018801,0.053185,0.052974,0.019363,0.030539
variance,1.64734e-08,7.028061e-09,1.39527e-08,1.363858e-09,1.214775e-08,1.980842e-08,3.868494e-09,2.206177e-08
ambient,3e-05,3.1e-05,2.7e-05,2.8e-05,2.5e-05,3e-05,3.2e-05,2.8e-05
