,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.063789,0.057097,0.083321,0.019093,0.053432,0.053333,0.02042,0.030201
variance,3.168089e-08,7.59549e-09,2.549841e-08,9.381744e-10,3.910131e-09,3.117127e-08,3.657543e-09,2.096218e-08
ambient,2.3e-05,2.9e-05,2.3e-05,0.001593,2.8e-05,2.6e-05,3.2e-05,2.7e-05
