,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.130611,0.15461,0.163536,0.063666,0.107837,0.095612,0.05049,0.060916
variance,2.032758e-08,1.843085e-08,2.599052e-08,1.099551e-09,1.187951e-08,3.08257e-08,7.914537e-09,3.279644e-08
ambient,0.008874,0.008837,0.008828,0.00887,0.008873,0.008872,0.008853,0.008846
