,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.354565,0.441413,0.381494,0.272781,0.377913,0.277755,0.17374,0.123508
variance,1.784105e-07,5.272234e-07,4.565798e-07,8.475056e-08,4.255166e-07,1.04795e-06,2.717933e-07,2.630443e-07
ambient,0.00938,0.009382,0.009312,0.009351,0.009332,0.00935,0.009325,0.009305
