,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.001232,0.055141,0.015351,0.029375,0.020021,0.132278,0.000936,0.193722
variance,7.480594e-11,6.296261e-10,2.970069e-11,4.788073e-09,1.286935e-10,2.381589e-08,8.762413e-11,1.234513e-07
ambient,0.000346,0.000348,0.000355,0.000356,0.000352,0.000339,0.000347,0.000364
