,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.418186,0.555446,0.499426,0.326379,0.505441,0.325987,0.254793,0.153489
variance,1.609795e-07,5.905796e-07,6.755056e-07,8.257748e-08,6.432039e-07,1.218397e-06,5.254922e-07,4.874696e-07
ambient,0.0174,0.017389,0.017365,0.017424,0.017366,0.017431,0.017407,0.017402
