,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.127045,0.142424,0.15612,0.075302,0.138635,0.101088,0.071432,0.059174
variance,3.940439e-08,6.266933e-08,8.399565e-08,6.51395e-08,2.509969e-08,1.725933e-07,1.215384e-08,1.737161e-07
ambient,0.007546,0.007469,0.007171,0.007478,0.008002,0.007807,0.007983,0.007698
