,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.222691,0.280168,0.26772,0.158677,0.262411,0.174816,0.138334,0.08974
variance,6.818333e-08,1.643226e-07,1.840601e-07,2.072532e-08,1.570984e-07,3.431446e-07,1.607689e-07,1.64584e-07
ambient,0.007889,0.007886,0.007866,0.007891,0.007841,0.007866,0.007818,0.007832
