,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.504751,0.650414,0.569563,0.402439,0.586706,0.392291,0.297592,0.175851
variance,1.613345e-07,8.931788e-07,8.923213e-07,1.115904e-07,8.537279e-07,1.94838e-06,7.070463e-07,6.179245e-07
ambient,0.020271,0.020255,0.020209,0.020307,0.020245,0.020324,0.020279,0.020259
