,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.389325,0.5441,0.48681,0.333444,0.474548,0.3299,0.23257,0.14449
variance,1.768638e-07,5.624691e-07,5.938876e-07,9.862123e-08,5.112086e-07,1.037907e-06,3.175614e-07,2.910219e-07
ambient,0.024593,0.024632,0.024673,0.024869,0.024975,0.025222,0.025412,0.025677
