,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.413146,0.520015,0.455379,0.314391,0.437031,0.316618,0.216953,0.134616
variance,4.735097e-08,8.700356e-07,5.920167e-07,6.605284e-08,4.853272e-07,1.270837e-06,3.60347e-07,3.570094e-07
ambient,0.023211,0.022653,0.02227,0.022401,0.022326,0.022381,0.022325,0.022288
