,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.449596,0.572498,0.506583,0.353452,0.496978,0.349742,0.244314,0.14855
variance,6.665472e-08,6.736684e-07,6.962972e-07,7.296802e-08,6.433325e-07,1.567578e-06,4.720754e-07,4.097575e-07
ambient,0.024097,0.02404,0.023985,0.024078,0.023993,0.024036,0.023946,0.02392
