,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.50515,0.65039,0.569395,0.402311,0.586594,0.392193,0.297454,0.175668
variance,9.174067e-08,1.008045e-06,9.463184e-07,1.400455e-07,8.730749e-07,1.973962e-06,7.578579e-07,6.196105e-07
ambient,0.020626,0.020234,0.020037,0.020169,0.020142,0.020216,0.020121,0.020066
