,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.129994,0.149738,0.161398,0.075342,0.148141,0.101945,0.075389,0.059041
variance,4.056998e-08,4.976159e-08,6.306652e-08,5.494886e-09,5.082841e-08,1.147034e-07,4.763055e-08,7.562696e-08
ambient,0.002056,0.002053,0.002047,0.002058,0.002048,0.00206,0.002052,0.002053
