,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.391239,0.54569,0.487335,0.333293,0.47445,0.329733,0.232312,0.144704
variance,1.707148e-07,9.787051e-07,1.023191e-06,7.391233e-08,4.991032e-07,1.133751e-06,3.000375e-07,1.636102e-07
ambient,0.026422,0.025891,0.02493,0.024772,0.024795,0.024924,0.025002,0.025784
