,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.297511,0.378381,0.319069,0.192757,0.291004,0.236491,0.175327,0.120752
variance,1.17285e-08,3.72185e-07,2.522824e-07,1.060088e-08,2.391969e-07,5.813276e-07,1.780254e-07,1.855305e-07
ambient,0.034595,0.034486,0.034305,0.034357,0.034286,0.034322,0.034313,0.034313
