,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.128559,0.143951,0.157928,0.073011,0.143452,0.096788,0.070116,0.057079
variance,4.761236e-08,4.759001e-08,6.56883e-08,5.249304e-09,4.855691e-08,1.12786e-07,4.264596e-08,7.36603e-08
ambient,0.001273,0.001273,0.001267,0.001274,0.001269,0.001271,0.001266,0.001267
