,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.2984,0.379282,0.320072,0.193836,0.292078,0.237607,0.176379,0.121791
variance,1.393346e-08,3.13561e-07,2.469535e-07,1.40235e-08,2.141166e-07,6.540617e-07,1.907328e-07,1.804106e-07
ambient,0.035409,0.035377,0.035334,0.035409,0.035367,0.03544,0.035376,0.035374
