,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.314762,0.357152,0.330998,0.246845,0.31697,0.236804,0.171021,0.139097
variance,3.536343e-09,2.76716e-07,2.481062e-07,1.409201e-08,2.712104e-07,6.14193e-07,1.507227e-07,2.203363e-07
ambient,0.046425,0.046373,0.046335,0.04646,0.046356,0.046405,0.046328,0.046296
