,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.366817,0.454412,0.383773,0.268683,0.371669,0.277025,0.195157,0.128097
variance,1.151443e-07,5.711517e-07,4.264252e-07,5.304789e-08,4.370674e-07,1.00735e-06,2.975254e-07,3.298392e-07
ambient,0.012791,0.012773,0.012737,0.012775,0.012744,0.012773,0.012737,0.012723
