,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.507054,0.650805,0.570295,0.400913,0.607485,0.381972,0.273147,0.16893
variance,3.717503e-07,1.027099e-06,9.094616e-07,1.400165e-07,1.451742e-06,1.95053e-06,6.30835e-07,6.759973e-07
ambient,0.006547,0.00654,0.006507,0.006555,0.006512,0.006535,0.006514,0.006501
