,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.392351,0.526495,0.447105,0.285817,0.419841,0.298122,0.231724,0.134112
variance,3.154612e-07,3.941883e-07,1.410106e-06,1.455609e-07,1.058919e-06,1.927969e-06,4.35045e-07,4.550807e-07
ambient,0.004569,0.004581,0.004552,0.004583,0.004558,0.004585,0.004568,0.004559
