,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.309106,0.351475,0.325255,0.241072,0.311223,0.231238,0.165538,0.133695
variance,3.216996e-09,2.551062e-07,2.412881e-07,1.833835e-08,2.382498e-07,5.957184e-07,1.456042e-07,2.143785e-07
ambient,0.04077,0.040729,0.040701,0.040847,0.040805,0.040904,0.040861,0.040854
