,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.194651,0.236413,0.222716,0.125806,0.187178,0.150276,0.101354,0.070761
variance,3.090608e-08,1.246475e-07,1.340549e-07,8.13134e-09,9.757474e-08,2.615418e-07,7.164637e-08,7.737673e-08
ambient,0.014458,0.014448,0.014399,0.014391,0.014363,0.014366,0.014337,0.014325
