,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.24987,0.307671,0.288301,0.171227,0.291281,0.190354,0.153477,0.106402
variance,2.820337e-07,9.32988e-08,9.171642e-08,2.027755e-08,1.000187e-07,1.375973e-07,9.281458e-08,1.435381e-07
ambient,0.000724,0.0007,0.000713,0.000711,0.000711,0.000692,0.000721,0.000707
