,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.252455,0.332607,0.310323,0.183035,0.301768,0.199292,0.172933,0.102827
variance,1.422747e-07,2.673416e-07,2.694572e-07,3.59841e-08,2.719076e-07,4.770566e-07,2.652974e-07,2.417109e-07
ambient,0.003733,0.003727,0.003711,0.003727,0.003717,0.003722,0.003715,0.003703
