,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.251194,0.308733,0.294287,0.168468,0.300006,0.184909,0.166865,0.12114
variance,2.728482e-07,2.203313e-07,2.759777e-07,4.095345e-08,3.151518e-07,4.023829e-07,2.41773e-07,3.829807e-07
ambient,0.001083,0.001094,0.001088,0.001096,0.001099,0.001098,0.001093,0.001085
