,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.455434,0.572551,0.495152,0.34181,0.486833,0.343931,0.246781,0.163179
variance,1.912725e-07,5.859003e-07,4.465218e-07,7.631475e-08,9.253724e-07,1.463283e-06,3.447786e-07,3.699196e-07
ambient,0.015808,0.01617,0.016753,0.017039,0.016738,0.016823,0.017047,0.017493
