,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.365174,0.458209,0.390252,0.25452,0.334078,0.263197,0.157036,0.106265
variance,2.642193e-07,5.770037e-07,4.867301e-07,6.137373e-08,4.414639e-07,8.738484e-07,2.079308e-07,2.532105e-07
ambient,0.004483,0.004481,0.004465,0.004481,0.004473,0.004473,0.004454,0.00445
