,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.455653,0.572388,0.494391,0.340776,0.486147,0.343146,0.245622,0.161515
variance,1.490844e-07,7.994874e-07,6.941236e-07,7.735263e-08,8.144947e-07,1.553738e-06,4.806141e-07,5.285392e-07
ambient,0.015929,0.015889,0.015855,0.015912,0.015871,0.015909,0.015836,0.01581
