,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.404349,0.478701,0.424804,0.318298,0.417979,0.311064,0.22353,0.157265
variance,2.286886e-08,4.411799e-07,3.481363e-07,4.655937e-08,4.159093e-07,1.092124e-06,2.795091e-07,2.699858e-07
ambient,0.048065,0.04823,0.048429,0.048766,0.048799,0.048964,0.048958,0.049016
