,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.393122,0.528441,0.450367,0.291606,0.427716,0.302552,0.232914,0.133478
variance,3.568723e-07,6.921707e-07,7.723262e-07,1.356599e-07,3.482497e-07,1.233319e-06,3.747897e-07,4.467218e-07
ambient,0.004607,0.004609,0.004606,0.004596,0.004578,0.004591,0.004576,0.004571
