,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.324682,0.391931,0.359652,0.240797,0.360619,0.250405,0.207628,0.147338
variance,1.956457e-08,3.628572e-07,3.35431e-07,2.341474e-08,3.353778e-07,7.35889e-07,2.927761e-07,3.444099e-07
ambient,0.02972,0.02966,0.029597,0.029652,0.029578,0.029631,0.029557,0.02952
