,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.315869,0.394806,0.351717,0.22954,0.328646,0.239945,0.167352,0.106384
variance,6.355487e-08,3.670506e-07,3.533415e-07,3.668815e-08,3.151448e-07,7.325378e-07,2.233681e-07,2.262295e-07
ambient,0.012868,0.012845,0.012819,0.012853,0.0128,0.012834,0.012805,0.01279
