,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.343059,0.432717,0.379905,0.254913,0.337344,0.25726,0.175885,0.107722
variance,1.416267e-07,4.74472e-07,4.279656e-07,5.059576e-08,3.007544e-07,8.626019e-07,2.582584e-07,2.245019e-07
ambient,0.013596,0.013578,0.013562,0.013605,0.013564,0.013605,0.013579,0.013572
