,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.507082,0.652864,0.567365,0.3936,0.624683,0.385532,0.323144,0.1861
variance,3.391463e-07,1.017594e-06,9.319011e-07,1.328383e-07,9.870206e-07,1.951446e-06,9.450703e-07,7.946816e-07
ambient,0.007135,0.00712,0.007088,0.007138,0.007108,0.007147,0.007108,0.007092
