,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.118242,0.10445,0.137552,0.071785,0.101502,0.104725,0.075098,0.086444
variance,1.740261e-10,3.934417e-10,2.572932e-09,9.023893e-11,3.606147e-10,5.623378e-09,3.642811e-10,4.117254e-09
ambient,0.06758,0.067613,0.067613,0.067627,0.067656,0.067715,0.067734,0.067786
