,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.094682,0.114182,0.131736,0.050042,0.096779,0.080479,0.045214,0.042403
variance,6.197658e-08,1.293438e-08,1.463283e-08,1.769308e-09,1.102839e-08,2.461468e-08,1.081233e-08,2.078897e-08
ambient,0.000192,0.000209,0.000197,0.00019,0.000198,0.000199,0.000199,0.000197
