,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.248408,0.358536,0.336993,0.197488,0.275215,0.217212,0.135012,0.09221
variance,9.792396e-08,1.278448e-07,1.197277e-07,2.177862e-08,8.504704e-08,1.79219e-07,6.543976e-08,1.085842e-07
ambient,0.010216,0.010244,0.010197,0.010201,0.01019,0.010206,0.010199,0.01018
