,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.23451,0.330724,0.306345,0.182855,0.240633,0.20412,0.116804,0.082312
variance,8.770658e-08,1.200243e-07,1.175534e-07,1.542495e-08,6.441928e-08,1.747876e-07,4.963122e-08,7.081795e-08
ambient,0.010369,0.01034,0.010352,0.010359,0.010342,0.010355,0.010346,0.010339
