,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.089422,0.105664,0.123321,0.045412,0.087097,0.075123,0.040365,0.04005
variance,6.040815e-08,1.95204e-08,1.825171e-08,8.323866e-10,6.925035e-09,2.118762e-08,6.249451e-09,2.124514e-08
ambient,6.5e-05,7.3e-05,7.7e-05,6.7e-05,7.2e-05,7.3e-05,6.2e-05,6.5e-05
