,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.176672,0.36026,0.311556,0.166139,0.225714,0.183727,0.094983,0.073381
variance,2.223737e-07,3.249127e-07,2.525855e-07,1.408685e-07,4.360566e-07,1.336217e-07,8.35008e-08,7.252188e-08
ambient,0.004076,0.00402,0.004007,0.004011,0.004018,0.003996,0.00398,0.00398
