,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.084828,0.110436,0.116234,0.036663,0.080386,0.08395,0.034967,0.060474
variance,4.078714e-09,9.627911e-09,1.077032e-08,2.278853e-10,5.386539e-09,1.40374e-08,3.444057e-09,3.62879e-08
ambient,0.008489,0.008486,0.00848,0.008482,0.008461,0.008481,0.008467,0.008466
