,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.358553,0.412542,0.347439,0.244657,0.308637,0.260451,0.144495,0.10968
variance,2.901937e-07,4.860214e-07,3.643813e-07,7.348957e-08,1.910156e-07,9.088283e-07,1.407683e-07,2.604364e-07
ambient,0.002717,0.002709,0.002699,0.002712,0.002696,0.002709,0.002693,0.002684
