,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.064558,0.060837,0.087613,0.019442,0.05613,0.050528,0.021865,0.028493
variance,2.852616e-08,2.180599e-09,6.979434e-09,2.400782e-10,3.187068e-09,7.99767e-09,1.713175e-09,9.03944e-09
ambient,0.000127,0.000135,0.000128,0.000131,0.000126,0.000116,0.000125,0.000125
