,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.086934,0.112562,0.118319,0.038627,0.082368,0.086061,0.036961,0.062528
variance,7.765664e-10,9.474035e-09,1.417197e-08,2.825118e-10,7.239208e-09,2.183577e-08,4.217867e-09,2.974721e-08
ambient,0.010444,0.010436,0.010436,0.01043,0.010418,0.010431,0.010425,0.01043
