,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.064233,0.058249,0.08398,0.019626,0.05506,0.054277,0.020588,0.029251
variance,2.704612e-08,5.821984e-09,2.619926e-08,1.91823e-09,1.236006e-08,3.119031e-08,1.082582e-08,1.700076e-08
ambient,3.2e-05,4.1e-05,3.4e-05,3.3e-05,3.6e-05,4.1e-05,3.9e-05,3.6e-05
