,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.486838,0.589248,0.492226,0.370022,0.524133,0.359763,0.258403,0.179283
variance,8.999705e-07,7.015073e-07,1.027883e-06,7.326492e-08,5.732172e-07,1.870742e-06,4.800806e-07,7.788074e-07
ambient,0.002406,0.0024,0.002393,0.002398,0.002392,0.002397,0.00239,0.002384
