,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.019838,0.721701,0.614076,0.310072,0.815877,0.826804,0.058258,0.653966
variance,7.012346e-09,3.695419e-07,8.273375e-08,5.906405e-07,3.736679e-08,3.364401e-06,2.523365e-09,1.657309e-06
ambient,0.006756,0.006757,0.006769,0.00676,0.006765,0.006756,0.006749,0.006755
