,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.040702,0.131545,0.096413,0.09019,0.127275,0.270159,0.043478,0.292674
variance,3.196874e-10,2.836401e-09,3.059597e-10,1.189562e-08,3.554334e-09,8.372522e-08,3.355751e-10,2.151966e-07
ambient,0.038406,0.038417,0.03842,0.03844,0.038434,0.038442,0.038434,0.038387
