,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.02143,0.530159,0.44557,0.248203,0.608471,0.643366,0.049715,0.508306
variance,2.188102e-09,2.162893e-07,5.884567e-08,4.588521e-07,5.217666e-08,2.902598e-06,7.619291e-10,1.068721e-06
ambient,0.015133,0.015139,0.015131,0.015124,0.015126,0.015115,0.015149,0.015127
