,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.001781,0.084161,0.041743,0.043711,0.069695,0.183566,0.003498,0.223949
variance,1.104752e-10,3.212136e-09,1.493561e-10,1.055545e-08,1.232081e-10,7.181412e-08,9.393375e-11,1.707615e-07
ambient,0.000223,0.000222,0.000223,0.000214,0.00021,0.000227,0.000215,0.000224
