,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.021679,0.265328,0.259526,0.165329,0.393002,0.505123,0.046608,0.44299
variance,2.674483e-10,6.61933e-09,2.368248e-08,1.03343e-07,1.800515e-10,8.257706e-07,8.086829e-10,6.985419e-07
ambient,0.019328,0.019338,0.019341,0.019326,0.019343,0.019354,0.019345,0.019344
