,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.022536,0.452001,0.383907,0.228698,0.512014,0.628758,0.043838,0.471772
variance,2.734879e-09,4.798533e-07,1.774591e-07,3.901401e-07,1.758272e-08,2.712929e-06,8.196253e-10,6.833603e-07
ambient,0.013658,0.013674,0.013669,0.013665,0.013664,0.013645,0.013644,0.013663
