,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.032485,0.113507,0.073995,0.086925,0.139277,0.380573,0.038077,0.26844
variance,4.245692e-09,6.256556e-09,1.713261e-10,2.676055e-08,6.792362e-09,2.938657e-07,1.566889e-10,1.686828e-07
ambient,0.029963,0.029989,0.030003,0.030047,0.030063,0.030087,0.030054,0.030099
