,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.507138,0.650833,0.570337,0.400975,0.607487,0.382012,0.273174,0.168941
variance,3.744452e-07,1.019418e-06,9.099229e-07,1.358365e-07,1.460978e-06,1.965445e-06,6.207109e-07,6.811845e-07
ambient,0.006581,0.006545,0.006529,0.006558,0.006533,0.006571,0.006531,0.006513
