,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.366853,0.454453,0.383862,0.268742,0.371775,0.277112,0.195246,0.128182
variance,1.305928e-07,5.698845e-07,4.337557e-07,5.234359e-08,4.444366e-07,1.02177e-06,2.908038e-07,3.254516e-07
ambient,0.012848,0.012817,0.012805,0.012848,0.012813,0.012859,0.012829,0.012817
