,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.324356,0.391607,0.359339,0.240488,0.360309,0.250095,0.207323,0.14704
variance,2.042413e-08,3.465262e-07,3.404511e-07,2.501513e-08,3.407367e-07,7.276903e-07,2.988185e-07,3.427395e-07
ambient,0.029406,0.029348,0.029287,0.029346,0.029278,0.029326,0.029253,0.029215
