,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.34697,0.440881,0.378274,0.242153,0.358648,0.261314,0.184046,0.125716
variance,4.967858e-08,5.893453e-07,6.327587e-07,1.755771e-07,1.385599e-06,1.298588e-06,2.674292e-07,3.687414e-07
ambient,0.017259,0.017231,0.017181,0.017231,0.017156,0.01719,0.017141,0.017077
