,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.12851,0.144009,0.157979,0.072969,0.143509,0.096782,0.070154,0.057113
variance,4.864451e-08,4.82568e-08,6.207376e-08,6.221885e-09,4.875258e-08,1.138935e-07,4.10346e-08,7.409896e-08
ambient,0.001243,0.001236,0.00125,0.001241,0.001231,0.001223,0.001242,0.001236
