,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.20617,0.237153,0.225619,0.134194,0.210101,0.150967,0.098256,0.070586
variance,1.658939e-07,1.377061e-07,6.065147e-08,4.898241e-08,9.558929e-08,3.655958e-07,8.389413e-08,7.896014e-08
ambient,0.000319,0.000318,0.000304,0.000296,0.00029,0.000279,0.000301,0.00028
