,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.312023,0.354342,0.328037,0.243958,0.313993,0.2343,0.168675,0.136979
variance,4.977336e-09,2.559246e-07,2.381258e-07,2.324985e-08,2.359837e-07,5.573241e-07,1.280162e-07,1.911878e-07
ambient,0.043624,0.043612,0.043631,0.04383,0.043827,0.043999,0.044029,0.044123
