,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.068639,0.068486,0.094721,0.021305,0.060943,0.051768,0.023446,0.029747
variance,1.79291e-08,5.839829e-09,2.282977e-08,3.826983e-10,5.318188e-09,2.276437e-08,5.081868e-09,1.738369e-08
ambient,0.000687,0.00073,0.000754,0.000734,0.000744,0.000777,0.000761,0.000776
