,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.393587,0.467711,0.413586,0.306719,0.40634,0.299183,0.21161,0.145223
variance,1.306295e-08,5.436046e-07,4.791268e-07,3.294311e-08,4.73438e-07,1.156158e-06,3.05199e-07,3.009e-07
ambient,0.037418,0.037295,0.037176,0.037222,0.037104,0.037153,0.037029,0.036981
